Time,PV_input_current(A),PV_input_voltage(V),Ambient_temp,Irradiance,PV_temp,PV_no.
2/8/2025 0:00,0,0,0,0,0,1
2/8/2025 0:00,0,0,0,0,0,2
2/8/2025 0:00,0,0,0,0,0,3
2/8/2025 0:00,0,0,0,0,0,4
2/8/2025 0:00,0,0,0,0,0,5
2/8/2025 0:00,0,0,0,0,0,6
2/8/2025 0:00,0,0,0,0,0,7
2/8/2025 0:00,0,0,0,0,0,8
2/8/2025 0:00,0,0,0,0,0,9
2/8/2025 0:00,0,0,0,0,0,10
2/8/2025 6:45,0,566.3,0,0,23.7,1
2/8/2025 6:45,0,566.3,0,0,23.7,2
2/8/2025 6:45,0,565.9,0,0,23.7,3
2/8/2025 6:45,0,565.9,0,0,23.7,4
2/8/2025 6:45,0,566.8,0,0,23.7,5
2/8/2025 6:45,0,566.8,0,0,23.7,6
2/8/2025 6:45,0,566.9,0,0,23.7,7
2/8/2025 6:45,0,566.9,0,0,23.7,8
2/8/2025 6:45,0,566.1,0,0,23.7,9
2/8/2025 6:45,0,566.1,0,0,23.7,10
2/8/2025 7:00,0.01,590.1,0,0,23.8,1
2/8/2025 7:00,0.03,590.1,0,0,23.8,2
2/8/2025 7:00,0.01,583.4,0,0,23.8,3
2/8/2025 7:00,0.02,583.4,0,0,23.8,4
2/8/2025 7:00,0.01,585.1,0,0,23.8,5
2/8/2025 7:00,0.02,585.1,0,0,23.8,6
2/8/2025 7:00,0.01,608.6,0,0,23.8,7
2/8/2025 7:00,0.02,608.6,0,0,23.8,8
2/8/2025 7:00,0.01,614.1,0,0,23.8,9
2/8/2025 7:00,0.02,614.1,0,0,23.8,10
2/8/2025 7:15,0.21,662,0,0,23.9,1
2/8/2025 7:15,0.23,662,0,0,23.9,2
2/8/2025 7:15,0.21,691.4,0,0,23.9,3
2/8/2025 7:15,0.22,691.4,0,0,23.9,4
2/8/2025 7:15,0.21,675.1,0,0,23.9,5
2/8/2025 7:15,0.22,675.1,0,0,23.9,6
2/8/2025 7:15,0.21,680.6,0,0,23.9,7
2/8/2025 7:15,0.22,680.6,0,0,23.9,8
2/8/2025 7:15,0.21,674.1,0,0,23.9,9
2/8/2025 7:15,0.22,674.1,0,0,23.9,10
2/8/2025 7:30,0.41,704,0,0,24.5,1
2/8/2025 7:30,0.23,704,0,0,24.5,2
2/8/2025 7:30,0.41,697.3,0,0,24.5,3
2/8/2025 7:30,0.22,697.3,0,0,24.5,4
2/8/2025 7:30,0.41,687.2,0,0,24.5,5
2/8/2025 7:30,0.22,687.2,0,0,24.5,6
2/8/2025 7:30,0.41,704.6,0,0,24.5,7
2/8/2025 7:30,0.22,704.6,0,0,24.5,8
2/8/2025 7:30,0.41,698.1,0,0,24.5,9
2/8/2025 7:30,0.22,698.1,0,0,24.5,10
2/8/2025 7:45,1.01,722,0,0,24.8,1
2/8/2025 7:45,0.43,722,0,0,24.8,2
2/8/2025 7:45,0.81,721.4,0,0,24.8,3
2/8/2025 7:45,0.42,721.4,0,0,24.8,4
2/8/2025 7:45,0.81,717.1,0,0,24.8,5
2/8/2025 7:45,0.42,717.1,0,0,24.8,6
2/8/2025 7:45,0.81,728.6,0,0,24.8,7
2/8/2025 7:45,0.42,728.6,0,0,24.8,8
2/8/2025 7:45,0.81,728.1,0,0,24.8,9
2/8/2025 7:45,0.42,728.1,0,0,24.8,10
2/8/2025 8:00,0.99,711.6,0,0,25.6,1
2/8/2025 8:00,0.63,711.6,0,0,25.6,2
2/8/2025 8:00,1.01,712,0,0,25.6,3
2/8/2025 8:00,0.62,712,0,0,25.6,4
2/8/2025 8:00,1.01,711.1,0,0,25.6,5
2/8/2025 8:00,0.62,711.1,0,0,25.6,6
2/8/2025 8:00,1.01,714,0,0,25.6,7
2/8/2025 8:00,0.62,714,0,0,25.6,8
2/8/2025 8:00,1.01,716.1,0,0,25.6,9
2/8/2025 8:00,0.62,716.1,0,0,25.6,10
2/8/2025 8:15,1.78,732.5,0,0,27.8,1
2/8/2025 8:15,0.83,732.5,0,0,27.8,2
2/8/2025 8:15,1.83,728.6,0,0,27.8,3
2/8/2025 8:15,0.82,728.6,0,0,27.8,4
2/8/2025 8:15,1.81,723.1,0,0,27.8,5
2/8/2025 8:15,0.82,723.1,0,0,27.8,6
2/8/2025 8:15,1.85,733.4,0,0,27.8,7
2/8/2025 8:15,0.82,733.4,0,0,27.8,8
2/8/2025 8:15,1.83,739.7,0,0,27.8,9
2/8/2025 8:15,0.83,739.7,0,0,27.8,10
2/8/2025 8:30,2.69,740,0,0,28.1,1
2/8/2025 8:30,1.23,740,0,0,28.1,2
2/8/2025 8:30,2.56,739.3,0,0,28.1,3
2/8/2025 8:30,1.23,739.3,0,0,28.1,4
2/8/2025 8:30,2.7,723.1,0,0,28.1,5
2/8/2025 8:30,1.22,723.1,0,0,28.1,6
2/8/2025 8:30,2.61,739.4,0,0,28.1,7
2/8/2025 8:30,1.22,739.4,0,0,28.1,8
2/8/2025 8:30,2.62,740.2,0,0,28.1,9
2/8/2025 8:30,1.24,740.2,0,0,28.1,10
2/8/2025 8:45,3.52,729.4,0,0,28.9,1
2/8/2025 8:45,1.82,729.4,0,0,28.9,2
2/8/2025 8:45,3.43,733.1,0,0,28.9,3
2/8/2025 8:45,1.97,733.1,0,0,28.9,4
2/8/2025 8:45,3.38,717.5,0,0,28.9,5
2/8/2025 8:45,1.86,717.5,0,0,28.9,6
2/8/2025 8:45,3.55,728.7,0,0,28.9,7
2/8/2025 8:45,1.85,728.7,0,0,28.9,8
2/8/2025 8:45,3.3,729.6,0,0,28.9,9
2/8/2025 8:45,1.83,729.6,0,0,28.9,10
2/8/2025 9:00,2.03,716,0,0,29.5,1
2/8/2025 9:00,1.79,716,0,0,29.5,2
2/8/2025 9:00,2.01,715.4,0,0,29.5,3
2/8/2025 9:00,1.85,715.4,0,0,29.5,4
2/8/2025 9:00,2,712.2,0,0,29.5,5
2/8/2025 9:00,1.66,712.2,0,0,29.5,6
2/8/2025 9:00,2.04,722.4,0,0,29.5,7
2/8/2025 9:00,1.76,722.4,0,0,29.5,8
2/8/2025 9:00,1.94,726.7,0,0,29.5,9
2/8/2025 9:00,1.82,726.7,0,0,29.5,10
2/8/2025 9:15,2.2,727.9,0,0,30,1
2/8/2025 9:15,1.87,727.9,0,0,30,2
2/8/2025 9:15,2.25,720.6,0,0,30,3
2/8/2025 9:15,1.91,720.6,0,0,30,4
2/8/2025 9:15,2.37,711.2,0,0,30,5
2/8/2025 9:15,1.87,711.2,0,0,30,6
2/8/2025 9:15,2.2,722.6,0,0,30,7
2/8/2025 9:15,1.92,722.6,0,0,30,8
2/8/2025 9:15,2.28,727.3,0,0,30,9
2/8/2025 9:15,1.89,727.3,0,0,30,10
2/8/2025 9:30,5.33,740.3,0,0,30.6,1
2/8/2025 9:30,3.35,740.3,0,0,30.6,2
2/8/2025 9:30,5.17,727.3,0,0,30.6,3
2/8/2025 9:30,3.32,727.3,0,0,30.6,4
2/8/2025 9:30,5.59,718.2,0,0,30.6,5
2/8/2025 9:30,3.41,718.2,0,0,30.6,6
2/8/2025 9:30,5.33,742,0,0,30.6,7
2/8/2025 9:30,3.37,742,0,0,30.6,8
2/8/2025 9:30,5.35,734.1,0,0,30.6,9
2/8/2025 9:30,3.24,734.1,0,0,30.6,10
2/8/2025 9:45,5.45,728.2,0,0,33.6,1
2/8/2025 9:45,3.32,728.2,0,0,33.6,2
2/8/2025 9:45,5.77,714.7,0,0,33.6,3
2/8/2025 9:45,3.23,714.7,0,0,33.6,4
2/8/2025 9:45,5.48,714.8,0,0,33.6,5
2/8/2025 9:45,3.08,714.8,0,0,33.6,6
2/8/2025 9:45,5.55,734.7,0,0,33.6,7
2/8/2025 9:45,3.26,734.7,0,0,33.6,8
2/8/2025 9:45,5.58,707.7,0,0,33.6,9
2/8/2025 9:45,3.47,707.7,0,0,33.6,10
2/8/2025 10:00,5.59,710,0,0,33.2,1
2/8/2025 10:00,3.51,710,0,0,33.2,2
2/8/2025 10:00,5.53,709.4,0,0,33.2,3
2/8/2025 10:00,3.71,709.4,0,0,33.2,4
2/8/2025 10:00,5.58,711.1,0,0,33.2,5
2/8/2025 10:00,3.58,711.1,0,0,33.2,6
2/8/2025 10:00,5.63,712.7,0,0,33.2,7
2/8/2025 10:00,3.68,712.7,0,0,33.2,8
2/8/2025 10:00,5.48,713.5,0,0,33.2,9
2/8/2025 10:00,3.67,713.5,0,0,33.2,10
2/8/2025 10:15,6.01,722,0,0,32.9,1
2/8/2025 10:15,4.12,722,0,0,32.9,2
2/8/2025 10:15,5.95,711.5,0,0,32.9,3
2/8/2025 10:15,4.11,711.5,0,0,32.9,4
2/8/2025 10:15,5.98,711.1,0,0,32.9,5
2/8/2025 10:15,4,711.1,0,0,32.9,6
2/8/2025 10:15,6.03,716.6,0,0,32.9,7
2/8/2025 10:15,4.08,716.6,0,0,32.9,8
2/8/2025 10:15,5.93,716.1,0,0,32.9,9
2/8/2025 10:15,4.08,716.1,0,0,32.9,10
2/8/2025 10:30,6.2,716,0,0,33.2,1
2/8/2025 10:30,4.53,716,0,0,33.2,2
2/8/2025 10:30,6.16,709.3,0,0,33.2,3
2/8/2025 10:30,4.52,709.3,0,0,33.2,4
2/8/2025 10:30,6.2,705.1,0,0,33.2,5
2/8/2025 10:30,4.4,705.1,0,0,33.2,6
2/8/2025 10:30,6.24,716.6,0,0,33.2,7
2/8/2025 10:30,4.48,716.6,0,0,33.2,8
2/8/2025 10:30,6.07,710.1,0,0,33.2,9
2/8/2025 10:30,4.51,710.1,0,0,33.2,10
2/8/2025 10:45,6.59,698,0,0,34.8,1
2/8/2025 10:45,4.96,698,0,0,34.8,2
2/8/2025 10:45,6.59,703.4,0,0,34.8,3
2/8/2025 10:45,5.15,703.4,0,0,34.8,4
2/8/2025 10:45,6.59,693.1,0,0,34.8,5
2/8/2025 10:45,5.02,693.1,0,0,34.8,6
2/8/2025 10:45,6.63,707.5,0,0,34.8,7
2/8/2025 10:45,5.09,707.5,0,0,34.8,8
2/8/2025 10:45,6.67,702.4,0,0,34.8,9
2/8/2025 10:45,5.13,702.4,0,0,34.8,10
2/8/2025 11:00,5.84,716,0,0,34.8,1
2/8/2025 11:00,4.71,716,0,0,34.8,2
2/8/2025 11:00,5.89,697.3,0,0,34.8,3
2/8/2025 11:00,4.72,697.3,0,0,34.8,4
2/8/2025 11:00,5.86,703.1,0,0,34.8,5
2/8/2025 11:00,4.51,703.1,0,0,34.8,6
2/8/2025 11:00,6.03,698.6,0,0,34.8,7
2/8/2025 11:00,4.79,698.6,0,0,34.8,8
2/8/2025 11:00,5.94,699.8,0,0,34.8,9
2/8/2025 11:00,4.77,699.8,0,0,34.8,10
2/8/2025 11:15,6.92,692,0,0,37.5,1
2/8/2025 11:15,5.73,692,0,0,37.5,2
2/8/2025 11:15,6.94,693.4,0,0,37.5,3
2/8/2025 11:15,5.69,693.4,0,0,37.5,4
2/8/2025 11:15,6.93,693.2,0,0,37.5,5
2/8/2025 11:15,5.49,693.2,0,0,37.5,6
2/8/2025 11:15,6.84,698.6,0,0,37.5,7
2/8/2025 11:15,5.74,698.6,0,0,37.5,8
2/8/2025 11:15,6.85,702.3,0,0,37.5,9
2/8/2025 11:15,5.67,702.3,0,0,37.5,10
2/8/2025 11:30,6.57,695.2,0,0,36.4,1
2/8/2025 11:30,5.86,695.2,0,0,36.4,2
2/8/2025 11:30,6.56,700.1,0,0,36.4,3
2/8/2025 11:30,5.75,700.1,0,0,36.4,4
2/8/2025 11:30,6.72,681.2,0,0,36.4,5
2/8/2025 11:30,5.7,681.2,0,0,36.4,6
2/8/2025 11:30,6.51,698.6,0,0,36.4,7
2/8/2025 11:30,5.72,698.6,0,0,36.4,8
2/8/2025 11:30,6.51,699.8,0,0,36.4,9
2/8/2025 11:30,5.9,699.8,0,0,36.4,10
2/8/2025 11:45,7.05,689.2,0,0,36.5,1
2/8/2025 11:45,6.05,689.2,0,0,36.5,2
2/8/2025 11:45,6.9,691.4,0,0,36.5,3
2/8/2025 11:45,6.12,691.4,0,0,36.5,4
2/8/2025 11:45,7.02,679,0,0,36.5,5
2/8/2025 11:45,6.12,679,0,0,36.5,6
2/8/2025 11:45,6.87,695.6,0,0,36.5,7
2/8/2025 11:45,6.22,695.6,0,0,36.5,8
2/8/2025 11:45,6.79,692.2,0,0,36.5,9
2/8/2025 11:45,6.17,692.2,0,0,36.5,10
2/8/2025 12:00,7.46,680,0,0,38.7,1
2/8/2025 12:00,6.68,680,0,0,38.7,2
2/8/2025 12:00,7.33,685.4,0,0,38.7,3
2/8/2025 12:00,6.54,685.4,0,0,38.7,4
2/8/2025 12:00,7.43,675.1,0,0,38.7,5
2/8/2025 12:00,6.52,675.1,0,0,38.7,6
2/8/2025 12:00,7.32,686.6,0,0,38.7,7
2/8/2025 12:00,6.58,686.6,0,0,38.7,8
2/8/2025 12:00,7.41,690.5,0,0,38.7,9
2/8/2025 12:00,6.6,690.5,0,0,38.7,10
2/8/2025 12:15,5.94,674,0,0,38.9,1
2/8/2025 12:15,5.58,674,0,0,38.9,2
2/8/2025 12:15,5.93,679.4,0,0,38.9,3
2/8/2025 12:15,5.62,679.4,0,0,38.9,4
2/8/2025 12:15,5.92,681.1,0,0,38.9,5
2/8/2025 12:15,5.33,681.1,0,0,38.9,6
2/8/2025 12:15,5.95,686.6,0,0,38.9,7
2/8/2025 12:15,5.73,686.6,0,0,38.9,8
2/8/2025 12:15,5.99,686.1,0,0,38.9,9
2/8/2025 12:15,5.59,686.1,0,0,38.9,10
2/8/2025 12:30,7.56,680,0,0,40.5,1
2/8/2025 12:30,7.19,680,0,0,40.5,2
2/8/2025 12:30,7.55,679.4,0,0,40.5,3
2/8/2025 12:30,7.22,679.4,0,0,40.5,4
2/8/2025 12:30,7.64,675.2,0,0,40.5,5
2/8/2025 12:30,7.08,675.2,0,0,40.5,6
2/8/2025 12:30,7.53,680.6,0,0,40.5,7
2/8/2025 12:30,7.21,680.6,0,0,40.5,8
2/8/2025 12:30,7.53,684.4,0,0,40.5,9
2/8/2025 12:30,7.23,684.4,0,0,40.5,10
2/8/2025 12:45,7.29,680,0,0,40.8,1
2/8/2025 12:45,7.22,680,0,0,40.8,2
2/8/2025 12:45,7.24,679.4,0,0,40.8,3
2/8/2025 12:45,7.08,679.4,0,0,40.8,4
2/8/2025 12:45,7.18,673,0,0,40.8,5
2/8/2025 12:45,6.99,673,0,0,40.8,6
2/8/2025 12:45,7.27,686.6,0,0,40.8,7
2/8/2025 12:45,7.23,686.6,0,0,40.8,8
2/8/2025 12:45,7.11,687.9,0,0,40.8,9
2/8/2025 12:45,7.17,687.9,0,0,40.8,10
2/8/2025 13:00,7.04,680,0,0,39.9,1
2/8/2025 13:00,7.01,680,0,0,39.9,2
2/8/2025 13:00,7.04,679.4,0,0,39.9,3
2/8/2025 13:00,7.08,679.4,0,0,39.9,4
2/8/2025 13:00,6.96,673.1,0,0,39.9,5
2/8/2025 13:00,6.99,673.1,0,0,39.9,6
2/8/2025 13:00,7.05,680.7,0,0,39.9,7
2/8/2025 13:00,7.23,680.7,0,0,39.9,8
2/8/2025 13:00,6.91,678.4,0,0,39.9,9
2/8/2025 13:00,7.17,678.4,0,0,39.9,10
2/8/2025 13:15,6.64,682.6,0,0,38.1,1
2/8/2025 13:15,7.01,682.6,0,0,38.1,2
2/8/2025 13:15,6.62,685.4,0,0,38.1,3
2/8/2025 13:15,7.08,685.4,0,0,38.1,4
2/8/2025 13:15,6.75,669.2,0,0,38.1,5
2/8/2025 13:15,6.98,669.2,0,0,38.1,6
2/8/2025 13:15,6.64,684.7,0,0,38.1,7
2/8/2025 13:15,7.03,684.7,0,0,38.1,8
2/8/2025 13:15,6.71,680.1,0,0,38.1,9
2/8/2025 13:15,7.14,680.1,0,0,38.1,10
2/8/2025 13:30,6.44,686,0,0,41.5,1
2/8/2025 13:30,7.01,686,0,0,41.5,2
2/8/2025 13:30,6.42,682.7,0,0,41.5,3
2/8/2025 13:30,7.08,682.7,0,0,41.5,4
2/8/2025 13:30,6.55,675.2,0,0,41.5,5
2/8/2025 13:30,6.98,675.2,0,0,41.5,6
2/8/2025 13:30,6.43,692.6,0,0,41.5,7
2/8/2025 13:30,7.02,692.6,0,0,41.5,8
2/8/2025 13:30,6.51,684.3,0,0,41.5,9
2/8/2025 13:30,7.14,684.3,0,0,41.5,10
2/8/2025 13:45,6.21,686,0,0,38.8,1
2/8/2025 13:45,7.01,686,0,0,38.8,2
2/8/2025 13:45,6.22,676.7,0,0,38.8,3
2/8/2025 13:45,7.06,676.7,0,0,38.8,4
2/8/2025 13:45,6.15,671.2,0,0,38.8,5
2/8/2025 13:45,6.97,671.2,0,0,38.8,6
2/8/2025 13:45,6.23,686.6,0,0,38.8,7
2/8/2025 13:45,7.05,686.6,0,0,38.8,8
2/8/2025 13:45,6.1,686.1,0,0,38.8,9
2/8/2025 13:45,6.92,686.1,0,0,38.8,10
2/8/2025 14:00,5.78,686,0,0,39.6,1
2/8/2025 14:00,6.79,686,0,0,39.6,2
2/8/2025 14:00,5.81,691.4,0,0,39.6,3
2/8/2025 14:00,6.66,691.4,0,0,39.6,4
2/8/2025 14:00,5.91,675.2,0,0,39.6,5
2/8/2025 14:00,6.64,675.2,0,0,39.6,6
2/8/2025 14:00,5.8,686.6,0,0,39.6,7
2/8/2025 14:00,6.85,686.6,0,0,39.6,8
2/8/2025 14:00,5.68,686.1,0,0,39.6,9
2/8/2025 14:00,6.92,686.1,0,0,39.6,10
2/8/2025 14:15,5.34,688.7,0,0,40.6,1
2/8/2025 14:15,6.54,688.7,0,0,40.6,2
2/8/2025 14:15,5.37,685.3,0,0,40.6,3
2/8/2025 14:15,6.61,685.3,0,0,40.6,4
2/8/2025 14:15,5.29,669.2,0,0,40.6,5
2/8/2025 14:15,6.41,669.2,0,0,40.6,6
2/8/2025 14:15,5.37,686.6,0,0,40.6,7
2/8/2025 14:15,6.61,686.6,0,0,40.6,8
2/8/2025 14:15,5.28,686.1,0,0,40.6,9
2/8/2025 14:15,6.51,686.1,0,0,40.6,10
2/8/2025 14:30,5.14,686,0,0,39.5,1
2/8/2025 14:30,6.33,686,0,0,39.5,2
2/8/2025 14:30,5.17,679.4,0,0,39.5,3
2/8/2025 14:30,6.38,679.4,0,0,39.5,4
2/8/2025 14:30,5.09,679.6,0,0,39.5,5
2/8/2025 14:30,6.38,679.6,0,0,39.5,6
2/8/2025 14:30,5.16,686.6,0,0,39.5,7
2/8/2025 14:30,6.61,686.6,0,0,39.5,8
2/8/2025 14:30,5.07,685.1,0,0,39.5,9
2/8/2025 14:30,6.46,685.1,0,0,39.5,10
2/8/2025 14:45,4.54,686,0,0,41,1
2/8/2025 14:45,6.33,686,0,0,41,2
2/8/2025 14:45,4.72,685.4,0,0,41,3
2/8/2025 14:45,6.32,685.4,0,0,41,4
2/8/2025 14:45,4.69,685.6,0,0,41,5
2/8/2025 14:45,6.17,685.6,0,0,41,6
2/8/2025 14:45,4.56,692.6,0,0,41,7
2/8/2025 14:45,6.19,692.6,0,0,41,8
2/8/2025 14:45,4.67,697.2,0,0,41,9
2/8/2025 14:45,6.25,697.2,0,0,41,10
2/8/2025 15:00,4.13,689.1,0,0,38.2,1
2/8/2025 15:00,5.88,689.1,0,0,38.2,2
2/8/2025 15:00,4.31,685.4,0,0,38.2,3
2/8/2025 15:00,5.88,685.4,0,0,38.2,4
2/8/2025 15:00,4.26,681.2,0,0,38.2,5
2/8/2025 15:00,5.8,681.2,0,0,38.2,6
2/8/2025 15:00,4.15,692.6,0,0,38.2,7
2/8/2025 15:00,5.77,692.6,0,0,38.2,8
2/8/2025 15:00,4.26,692.1,0,0,38.2,9
2/8/2025 15:00,5.85,692.1,0,0,38.2,10
2/8/2025 15:15,3.72,687.6,0,0,39.3,1
2/8/2025 15:15,5.46,687.6,0,0,39.3,2
2/8/2025 15:15,3.67,691.6,0,0,39.3,3
2/8/2025 15:15,5.46,691.6,0,0,39.3,4
2/8/2025 15:15,3.66,687.1,0,0,39.3,5
2/8/2025 15:15,5.33,687.1,0,0,39.3,6
2/8/2025 15:15,3.75,688,0,0,39.3,7
2/8/2025 15:15,5.57,688,0,0,39.3,8
2/8/2025 15:15,3.6,703.8,0,0,39.3,9
2/8/2025 15:15,5.45,703.8,0,0,39.3,10
2/8/2025 15:30,3.32,692,0,0,37.7,1
2/8/2025 15:30,5.24,692,0,0,37.7,2
2/8/2025 15:30,3.46,685.5,0,0,37.7,3
2/8/2025 15:30,5.06,685.5,0,0,37.7,4
2/8/2025 15:30,3.25,687.2,0,0,37.7,5
2/8/2025 15:30,5.11,687.2,0,0,37.7,6
2/8/2025 15:30,3.34,698.6,0,0,37.7,7
2/8/2025 15:30,5.16,698.6,0,0,37.7,8
2/8/2025 15:30,3.4,704,0,0,37.7,9
2/8/2025 15:30,5.24,704,0,0,37.7,10
2/8/2025 15:45,2.91,698,0,0,39.3,1
2/8/2025 15:45,4.83,698,0,0,39.3,2
2/8/2025 15:45,2.86,685.4,0,0,39.3,3
2/8/2025 15:45,4.84,685.4,0,0,39.3,4
2/8/2025 15:45,2.84,687.1,0,0,39.3,5
2/8/2025 15:45,4.7,687.1,0,0,39.3,6
2/8/2025 15:45,2.94,698.6,0,0,39.3,7
2/8/2025 15:45,4.75,698.6,0,0,39.3,8
2/8/2025 15:45,2.8,698.1,0,0,39.3,9
2/8/2025 15:45,4.84,698.1,0,0,39.3,10
2/8/2025 16:00,2.31,699.8,0,0,39,1
2/8/2025 16:00,4.41,699.8,0,0,39,2
2/8/2025 16:00,2.44,697.3,0,0,39,3
2/8/2025 16:00,4.43,697.3,0,0,39,4
2/8/2025 16:00,2.44,687.5,0,0,39,5
2/8/2025 16:00,4.26,687.5,0,0,39,6
2/8/2025 16:00,2.34,704.7,0,0,39,7
2/8/2025 16:00,4.33,704.7,0,0,39,8
2/8/2025 16:00,2.4,692.3,0,0,39,9
2/8/2025 16:00,4.44,692.3,0,0,39,10
2/8/2025 16:15,2.11,704,0,0,38,1
2/8/2025 16:15,4.01,704,0,0,38,2
2/8/2025 16:15,2.04,702.4,0,0,38,3
2/8/2025 16:15,4.03,702.4,0,0,38,4
2/8/2025 16:15,2.04,692.7,0,0,38,5
2/8/2025 16:15,3.86,692.7,0,0,38,6
2/8/2025 16:15,2.14,710.5,0,0,38,7
2/8/2025 16:15,4.1,710.5,0,0,38,8
2/8/2025 16:15,2,699.5,0,0,38,9
2/8/2025 16:15,4.01,699.5,0,0,38,10
2/8/2025 16:30,1.71,704,0,0,36.9,1
2/8/2025 16:30,3.58,704,0,0,36.9,2
2/8/2025 16:30,1.64,697.4,0,0,36.9,3
2/8/2025 16:30,3.62,697.4,0,0,36.9,4
2/8/2025 16:30,1.64,693.2,0,0,36.9,5
2/8/2025 16:30,3.45,693.2,0,0,36.9,6
2/8/2025 16:30,1.74,704.4,0,0,36.9,7
2/8/2025 16:30,3.47,704.4,0,0,36.9,8
2/8/2025 16:30,1.59,698.1,0,0,36.9,9
2/8/2025 16:30,3.59,698.1,0,0,36.9,10
2/8/2025 16:45,1.31,710,0,0,35.4,1
2/8/2025 16:45,3.18,710,0,0,35.4,2
2/8/2025 16:45,1.44,704.2,0,0,35.4,3
2/8/2025 16:45,3.02,704.2,0,0,35.4,4
2/8/2025 16:45,1.24,699.5,0,0,35.4,5
2/8/2025 16:45,3.05,699.5,0,0,35.4,6
2/8/2025 16:45,1.34,710.6,0,0,35.4,7
2/8/2025 16:45,3.07,710.6,0,0,35.4,8
2/8/2025 16:45,1.39,704.2,0,0,35.4,9
2/8/2025 16:45,3.16,704.2,0,0,35.4,10
2/8/2025 17:00,1.11,704.1,0,0,34.6,1
2/8/2025 17:00,2.53,704.1,0,0,34.6,2
2/8/2025 17:00,1.03,707.8,0,0,34.6,3
2/8/2025 17:00,2.62,707.8,0,0,34.6,4
2/8/2025 17:00,1.04,704.4,0,0,34.6,5
2/8/2025 17:00,2.59,704.4,0,0,34.6,6
2/8/2025 17:00,1.14,710.6,0,0,34.6,7
2/8/2025 17:00,2.67,710.6,0,0,34.6,8
2/8/2025 17:00,0.99,708.2,0,0,34.6,9
2/8/2025 17:00,2.74,708.2,0,0,34.6,10
2/8/2025 17:15,0.71,710.1,0,0,32.8,1
2/8/2025 17:15,2.11,710.1,0,0,32.8,2
2/8/2025 17:15,0.83,715.3,0,0,32.8,3
2/8/2025 17:15,2,715.3,0,0,32.8,4
2/8/2025 17:15,0.64,699.2,0,0,32.8,5
2/8/2025 17:15,1.99,699.2,0,0,32.8,6
2/8/2025 17:15,0.74,716.3,0,0,32.8,7
2/8/2025 17:15,2.07,716.3,0,0,32.8,8
2/8/2025 17:15,0.79,710.1,0,0,32.8,9
2/8/2025 17:15,2.12,710.1,0,0,32.8,10
2/8/2025 17:30,0.51,703.9,0,0,32.6,1
2/8/2025 17:30,1.5,703.9,0,0,32.6,2
2/8/2025 17:30,0.43,703.4,0,0,32.6,3
2/8/2025 17:30,1.4,703.4,0,0,32.6,4
2/8/2025 17:30,0.44,699.1,0,0,32.6,5
2/8/2025 17:30,1.39,699.1,0,0,32.6,6
2/8/2025 17:30,0.54,704.6,0,0,32.6,7
2/8/2025 17:30,1.46,704.6,0,0,32.6,8
2/8/2025 17:30,0.39,698.1,0,0,32.6,9
2/8/2025 17:30,1.5,698.1,0,0,32.6,10
2/8/2025 17:45,0.29,683.9,0,0,31.1,1
2/8/2025 17:45,0.9,683.9,0,0,31.1,2
2/8/2025 17:45,0.43,685.4,0,0,31.1,3
2/8/2025 17:45,0.97,685.4,0,0,31.1,4
2/8/2025 17:45,0.44,693.2,0,0,31.1,5
2/8/2025 17:45,0.99,693.2,0,0,31.1,6
2/8/2025 17:45,0.34,692.6,0,0,31.1,7
2/8/2025 17:45,1.06,692.6,0,0,31.1,8
2/8/2025 17:45,0.39,703.9,0,0,31.1,9
2/8/2025 17:45,0.9,703.9,0,0,31.1,10
2/8/2025 18:00,0.29,680.1,0,0,30,1
2/8/2025 18:00,0.5,680.1,0,0,30,2
2/8/2025 18:00,0.23,673.4,0,0,30,3
2/8/2025 18:00,0.57,673.4,0,0,30,4
2/8/2025 18:00,0.24,657.1,0,0,30,5
2/8/2025 18:00,0.59,657.1,0,0,30,6
2/8/2025 18:00,0.34,674.6,0,0,30,7
2/8/2025 18:00,0.46,674.6,0,0,30,8
2/8/2025 18:00,0.19,667.8,0,0,30,9
2/8/2025 18:00,0.5,667.8,0,0,30,10
2/8/2025 18:15,0.06,626,0,0,29.4,1
2/8/2025 18:15,0.3,626,0,0,29.4,2
2/8/2025 18:15,0.23,622.7,0,0,29.4,3
2/8/2025 18:15,0.37,622.7,0,0,29.4,4
2/8/2025 18:15,0.04,612.9,0,0,29.4,5
2/8/2025 18:15,0.19,612.9,0,0,29.4,6
2/8/2025 18:15,0.14,638.6,0,0,29.4,7
2/8/2025 18:15,0.26,638.6,0,0,29.4,8
2/8/2025 18:15,0.19,641.9,0,0,29.4,9
2/8/2025 18:15,0.3,641.9,0,0,29.4,10
2/8/2025 18:30,-0.01,500.1,0,0,28,1
2/8/2025 18:30,0.1,500.1,0,0,28,2
2/8/2025 18:30,-0.01,568.1,0,0,28,3
2/8/2025 18:30,0.17,568.1,0,0,28,4
2/8/2025 18:30,-0.01,533.3,0,0,28,5
2/8/2025 18:30,0.19,533.3,0,0,28,6
2/8/2025 18:30,-0.01,542.6,0,0,28,7
2/8/2025 18:30,0.26,542.6,0,0,28,8
2/8/2025 18:30,-0.01,524.1,0,0,28,9
2/8/2025 18:30,0.1,524.1,0,0,28,10
2/8/2025 18:45,0,157.9,0,0,27.6,1
2/8/2025 18:45,0,157.9,0,0,27.6,2
