Time,PV_input_current(A),PV_input_voltage(V),Irradiance,PV_temp,PV_no.
2022-01-01 00:00:00,0.0,0.0,0.0,22.9,2
2022-01-01 06:45:00,0.03,608.9,0.0,20.3,2
2022-01-01 07:00:00,0.03,685.7,0.0,20.7,2
2022-01-01 07:15:00,0.23,728.9,21.6,21.0,2
2022-01-01 07:30:00,0.23,740.8,51.6,21.0,2
2022-01-01 07:45:00,0.23,740.8,86.9,21.8,2
2022-01-01 08:00:00,0.27,785.6,127.3,27.1,2
2022-01-01 08:15:00,0.54,803.0,167.0,29.5,2
2022-01-01 08:30:00,0.38,831.2,204.2,28.4,2
2022-01-01 08:45:00,0.58,827.2,218.2,26.8,2
2022-01-01 09:00:00,0.87,830.8,261.6,27.7,2
2022-01-01 09:15:00,0.95,829.9,281.1,29.6,2
2022-01-01 09:30:00,1.14,831.8,304.3,30.8,2
2022-01-01 09:45:00,1.26,828.0,313.5,31.9,2
2022-01-01 10:00:00,1.31,831.3,332.4,32.6,2
2022-01-01 10:15:00,1.53,826.3,349.5,33.1,2
2022-01-01 10:30:00,1.46,822.9,366.5,36.7,2
2022-01-01 10:45:00,1.48,819.6,381.3,39.4,2
2022-01-01 11:00:00,1.41,819.8,391.0,39.8,2
2022-01-01 11:15:00,1.35,817.6,397.8,42.0,2
2022-01-01 11:30:00,1.59,814.2,401.4,42.5,2
2022-01-01 11:45:00,1.55,814.5,407.5,42.6,2
2022-01-01 12:00:00,1.23,822.4,411.8,42.6,2
2022-01-01 12:15:00,1.32,816.7,434.4,43.6,2
2022-01-01 12:30:00,1.08,820.4,428.9,43.7,2
2022-01-01 12:45:00,1.08,813.5,408.7,44.6,2
2022-01-01 13:00:00,1.08,812.7,427.0,44.3,2
2022-01-01 13:15:00,1.13,813.8,436.2,43.7,2
2022-01-01 13:30:00,1.2,811.8,396.5,42.3,2
2022-01-01 13:45:00,1.09,824.9,392.2,38.6,2
2022-01-01 14:00:00,1.37,811.4,386.1,41.5,2
2022-01-01 14:15:00,1.29,811.8,368.4,44.5,2
2022-01-01 14:30:00,1.6,821.3,357.4,39.7,2
2022-01-01 14:45:00,0.5,809.2,88.8,40.7,2
2022-01-01 15:00:00,1.49,814.6,320.2,38.2,2
2022-01-01 15:15:00,1.32,813.7,292.1,42.2,2
2022-01-01 15:30:00,1.49,813.4,267.7,36.7,2
2022-01-01 15:45:00,1.68,810.6,229.8,36.5,2
2022-01-01 16:00:00,2.17,802.4,209.1,32.3,2
2022-01-01 16:15:00,2.13,790.1,188.4,34.7,2
2022-01-01 16:30:00,2.32,768.1,145.0,34.0,2
2022-01-01 16:45:00,2.5,710.8,100.4,31.0,2
2022-01-01 17:00:00,2.09,710.9,77.8,32.1,2
2022-01-01 17:15:00,1.69,704.8,45.5,32.0,2
2022-01-01 17:30:00,1.09,696.3,12.5,30.6,2
2022-01-01 17:45:00,0.49,686.8,0.0,28.9,2
2022-01-01 18:00:00,0.09,566.9,0.0,27.4,2
2022-01-01 18:15:00,0.0,151.3,0.0,26.3,2
2022-01-02 00:00:00,0.0,0.0,0.0,23.8,2
2022-01-02 06:45:00,0.02,555.8,0.0,20.3,2
2022-01-02 07:00:00,0.02,687.7,0.0,19.9,2
2022-01-02 07:15:00,0.22,723.6,17.3,19.6,2
2022-01-02 07:30:00,0.22,753.3,47.9,19.7,2
2022-01-02 07:45:00,0.42,735.7,82.7,21.1,2
2022-01-02 08:00:00,0.44,789.3,121.8,27.2,2
2022-01-02 08:15:00,0.55,807.2,158.4,31.6,2
2022-01-02 08:30:00,0.58,818.1,193.2,30.3,2
2022-01-02 08:45:00,0.8,821.4,225.6,28.9,2
2022-01-02 09:00:00,0.6,831.5,251.2,30.4,2
2022-01-02 09:15:00,0.89,829.2,272.6,31.0,2
2022-01-02 09:30:00,1.01,830.0,297.0,32.8,2
2022-01-02 09:45:00,1.25,826.0,306.2,36.0,2
2022-01-02 10:00:00,1.18,826.7,328.8,37.5,2
2022-01-02 10:15:00,1.12,829.2,356.8,38.4,2
2022-01-02 10:30:00,1.17,824.7,368.4,39.5,2
2022-01-02 10:45:00,1.28,813.9,304.9,40.0,2
2022-01-02 11:00:00,1.61,818.0,383.0,38.5,2
2022-01-02 11:15:00,1.67,816.6,406.9,39.6,2
2022-01-02 11:30:00,1.62,813.8,406.2,44.5,2
2022-01-02 11:45:00,1.3,812.6,394.1,40.4,2
2022-01-02 12:00:00,1.48,812.3,413.0,44.2,2
2022-01-02 12:15:00,1.36,810.9,427.0,44.6,2
2022-01-02 12:30:00,1.23,811.1,425.8,48.1,2
2022-01-02 12:45:00,1.81,718.1,107.7,47.1,2
2022-01-02 13:00:00,1.62,828.8,406.2,41.6,2
2022-01-02 13:15:00,1.18,759.5,102.9,37.7,2
2022-01-02 13:30:00,1.4,834.9,450.9,40.3,2
2022-01-02 13:45:00,1.6,825.5,397.1,40.0,2
2022-01-02 14:00:00,1.53,814.4,398.4,43.7,2
2022-01-02 14:15:00,1.58,784.8,140.1,36.4,2
2022-01-02 14:30:00,0.73,824.8,400.2,41.6,2
2022-01-02 14:45:00,1.75,669.7,62.6,35.3,2
2022-01-02 15:00:00,1.8,827.9,212.1,33.1,2
2022-01-02 15:15:00,1.58,823.8,268.9,34.8,2
2022-01-02 15:30:00,1.55,810.1,204.8,36.3,2
2022-01-02 15:45:00,1.65,820.6,295.1,38.4,2
2022-01-02 16:00:00,1.58,818.8,256.1,38.1,2
2022-01-02 16:15:00,1.56,670.2,63.2,38.2,2
2022-01-02 16:30:00,1.94,804.0,151.1,31.6,2
2022-01-02 16:45:00,2.0,705.5,80.9,31.4,2
2022-01-02 17:00:00,1.99,770.7,101.7,32.4,2
2022-01-02 17:15:00,1.42,705.6,40.6,30.6,2
2022-01-02 17:30:00,1.21,693.6,27.2,30.9,2
2022-01-02 17:45:00,0.61,662.2,0.0,29.2,2
2022-01-02 18:00:00,0.21,569.3,0.0,27.7,2
2022-01-02 18:15:00,0.21,513.6,0.0,26.8,2
2022-01-02 18:30:00,0.0,0.0,0.0,25.8,2
2022-01-03 00:00:00,0.0,0.0,0.0,23.5,2
2022-01-03 06:45:00,0.03,643.9,0.0,21.6,2
2022-01-03 07:00:00,0.23,711.8,0.0,21.3,2
2022-01-03 07:15:00,0.23,729.7,22.9,21.3,2
2022-01-03 07:30:00,0.43,711.7,14.9,22.1,2
2022-01-03 07:45:00,0.43,700.8,24.1,22.0,2
2022-01-03 08:00:00,0.63,728.5,52.8,24.4,2
2022-01-03 08:15:00,0.84,723.7,74.1,25.0,2
2022-01-03 08:30:00,1.02,729.7,115.7,27.3,2
2022-01-03 08:45:00,0.68,806.4,160.8,27.5,2
2022-01-03 09:00:00,0.56,838.7,255.5,29.0,2
2022-01-03 09:15:00,0.99,828.6,279.9,30.7,2
2022-01-03 09:30:00,1.3,820.4,289.7,34.0,2
2022-01-03 09:45:00,1.19,828.9,315.3,34.8,2
2022-01-03 10:00:00,1.31,823.0,368.4,38.7,2
2022-01-03 10:15:00,1.41,818.9,329.9,38.3,2
2022-01-03 10:30:00,1.04,824.1,248.7,38.8,2
2022-01-03 10:45:00,1.52,831.2,406.2,39.3,2
2022-01-03 11:00:00,1.49,826.5,438.0,41.0,2
2022-01-03 11:15:00,1.41,806.2,263.4,42.3,2
2022-01-03 11:30:00,1.33,814.3,428.9,44.9,2
2022-01-03 11:45:00,1.73,812.1,481.4,45.5,2
2022-01-03 12:00:00,1.37,836.0,522.9,42.2,2
2022-01-03 12:15:00,1.04,819.2,514.3,44.4,2
2022-01-03 12:30:00,1.1,799.9,320.8,46.4,2
2022-01-03 12:45:00,1.5,822.5,397.8,43.6,2
2022-01-03 13:00:00,1.01,816.3,380.0,40.4,2
2022-01-03 13:15:00,1.14,808.9,448.4,46.5,2
2022-01-03 13:30:00,0.85,823.7,458.8,44.9,2
2022-01-03 13:45:00,1.04,809.9,353.1,43.0,2
2022-01-03 14:00:00,1.18,807.8,386.7,49.0,2
2022-01-03 14:15:00,1.68,646.4,60.7,45.1,2
2022-01-03 14:30:00,1.34,829.8,413.0,42.6,2
2022-01-03 14:45:00,1.27,764.0,97.4,41.2,2
2022-01-03 15:00:00,1.45,830.3,391.6,40.4,2
2022-01-03 15:15:00,1.64,824.2,268.9,38.9,2
2022-01-03 15:30:00,1.52,841.8,384.2,38.6,2
2022-01-03 15:45:00,1.98,791.7,176.1,36.8,2
2022-01-03 16:00:00,1.68,699.6,69.9,32.1,2
2022-01-03 16:15:00,2.17,822.3,257.9,35.1,2
2022-01-03 16:30:00,2.66,790.9,187.1,33.9,2
2022-01-03 16:45:00,0.92,677.8,21.0,33.2,2
2022-01-03 17:00:00,0.72,693.7,11.3,30.0,2
2022-01-03 17:15:00,0.72,675.7,11.3,29.4,2
2022-01-03 17:30:00,0.52,664.2,0.3,29.3,2
2022-01-03 17:45:00,0.32,657.8,0.0,29.0,2
2022-01-03 18:00:00,0.12,531.7,0.0,27.7,2
2022-01-03 18:15:00,0.12,477.7,0.0,27.3,2
2022-01-04 00:00:00,0.0,0.0,0.0,23.7,2
2022-01-04 06:45:00,0.07,533.5,0.0,22.4,2
2022-01-04 07:00:00,0.07,605.5,0.0,22.6,2
2022-01-04 07:15:00,0.27,701.5,0.0,22.9,2
2022-01-04 07:30:00,0.27,695.6,4.5,23.6,2
2022-01-04 07:45:00,0.67,701.5,21.6,24.0,2
2022-01-04 08:00:00,0.87,707.5,46.1,24.6,2
2022-01-04 08:15:00,1.27,723.5,102.2,27.7,2
2022-01-04 08:30:00,2.2,714.0,248.7,32.7,2
2022-01-04 08:45:00,2.36,716.2,193.8,32.4,2
2022-01-04 09:00:00,2.48,713.5,165.7,33.1,2
2022-01-04 09:15:00,2.27,713.5,149.9,32.0,2
2022-01-04 09:30:00,1.82,712.0,82.7,31.7,2
2022-01-04 09:45:00,2.22,719.3,118.8,31.1,2
2022-01-04 10:00:00,2.84,713.7,179.1,33.5,2
2022-01-04 10:15:00,2.75,701.7,162.7,35.2,2
2022-01-04 10:30:00,3.9,689.5,247.5,38.7,2
2022-01-04 10:45:00,3.6,689.4,209.7,37.8,2
2022-01-04 11:00:00,2.74,689.7,140.7,36.8,2
2022-01-04 11:15:00,2.32,701.5,119.9,33.1,2
2022-01-04 11:30:00,3.56,701.5,213.9,34.6,2
2022-01-04 11:45:00,7.77,701.7,551.6,38.7,2
2022-01-04 12:00:00,5.1,689.1,323.2,37.4,2
2022-01-04 12:15:00,9.07,671.1,576.0,39.7,2
2022-01-04 12:30:00,7.26,665.5,441.0,45.4,2
2022-01-04 12:45:00,7.23,665.5,432.6,44.0,2
2022-01-04 13:00:00,7.32,678.1,432.6,39.3,2
2022-01-04 13:15:00,7.25,665.5,411.8,42.9,2
2022-01-04 13:30:00,7.16,665.5,398.4,43.2,2
2022-01-04 13:45:00,7.08,670.2,394.7,45.4,2
2022-01-04 14:00:00,1.25,647.5,38.1,40.4,2
2022-01-04 14:15:00,7.22,689.5,394.7,38.1,2
2022-01-04 14:30:00,5.97,713.5,337.3,35.1,2
2022-01-04 14:45:00,6.17,695.5,342.8,37.5,2
2022-01-04 15:00:00,6.0,709.5,328.8,38.6,2
2022-01-04 15:15:00,5.17,701.5,265.8,38.2,2
2022-01-04 15:30:00,5.64,695.5,302.5,38.6,2
2022-01-04 15:45:00,5.02,701.5,253.6,39.2,2
2022-01-04 16:00:00,4.82,695.5,248.1,37.8,2
2022-01-04 16:15:00,4.01,693.7,194.4,34.2,2
2022-01-04 16:30:00,2.97,695.5,137.1,33.2,2
2022-01-04 16:45:00,2.56,701.5,110.2,33.1,2
2022-01-04 17:00:00,1.95,706.3,72.9,31.6,2
2022-01-04 17:15:00,1.35,701.5,40.6,32.2,2
2022-01-04 17:30:00,0.32,617.6,0.0,30.6,2
2022-01-04 17:45:00,0.32,599.5,0.0,28.7,2
2022-01-04 18:00:00,0.12,527.6,0.0,27.8,2
2022-01-04 18:15:00,0.0,174.6,0.0,27.4,2
2022-01-05 00:00:00,0.0,0.0,0.0,23.9,2
2022-01-05 06:45:00,0.08,534.4,0.0,22.0,2
2022-01-05 07:00:00,0.08,624.9,0.0,22.2,2
2022-01-05 07:15:00,0.08,702.3,2.7,22.5,2
2022-01-05 07:30:00,0.28,702.4,13.7,23.6,2
2022-01-05 07:45:00,0.28,682.2,8.8,23.3,2
2022-01-05 08:00:00,0.28,706.2,14.3,25.1,2
2022-01-05 08:15:00,0.68,731.3,160.8,32.0,2
2022-01-05 08:30:00,1.08,726.3,196.2,32.8,2
2022-01-05 08:45:00,1.48,714.0,230.4,29.5,2
2022-01-05 09:00:00,2.08,708.3,253.0,31.3,2
2022-01-05 09:15:00,2.81,723.0,301.2,32.1,2
2022-01-05 09:30:00,3.05,693.7,308.0,33.5,2
2022-01-05 09:45:00,3.45,702.3,321.4,36.0,2
2022-01-05 10:00:00,4.28,692.9,353.1,35.6,2
2022-01-05 10:15:00,2.27,683.4,199.9,37.7,2
2022-01-05 10:30:00,2.28,678.4,232.9,40.8,2
2022-01-05 10:45:00,5.47,672.3,395.9,37.0,2
2022-01-05 11:00:00,5.76,684.2,389.2,38.6,2
2022-01-05 11:15:00,5.96,677.4,403.2,36.8,2
2022-01-05 11:30:00,6.67,678.3,439.2,39.3,2
2022-01-05 11:45:00,7.7,677.3,470.9,41.0,2
2022-01-05 12:00:00,7.84,667.0,434.4,40.7,2
2022-01-05 12:15:00,6.31,665.5,366.0,39.8,2
2022-01-05 12:30:00,5.89,658.5,352.5,40.2,2
2022-01-05 12:45:00,4.63,684.5,284.8,40.3,2
2022-01-05 13:00:00,6.94,690.8,409.3,38.0,2
2022-01-05 13:15:00,7.69,689.0,446.0,41.3,2
2022-01-05 13:30:00,3.27,675.5,206.1,40.4,2
2022-01-05 13:45:00,6.65,658.8,380.7,39.7,2
2022-01-05 14:00:00,7.7,679.2,442.3,42.4,2
2022-01-05 14:15:00,4.3,670.3,247.5,43.7,2
2022-01-05 14:30:00,2.0,659.9,82.1,45.9,2
2022-01-05 14:45:00,7.11,683.8,375.1,45.5,2
2022-01-05 15:00:00,5.94,682.0,290.3,45.8,2
2022-01-05 15:15:00,5.7,681.9,286.6,41.3,2
2022-01-05 15:30:00,5.38,677.9,272.0,43.5,2
2022-01-05 15:45:00,5.17,691.8,256.1,41.1,2
2022-01-05 16:00:00,1.74,661.9,43.6,41.0,2
2022-01-05 16:15:00,3.84,703.9,183.4,38.4,2
2022-01-05 16:30:00,3.21,701.9,149.3,38.1,2
2022-01-05 16:45:00,1.83,692.4,60.1,35.5,2
2022-01-05 17:00:00,2.28,697.1,78.4,35.8,2
2022-01-05 17:15:00,0.63,670.8,3.9,34.1,2
2022-01-05 17:30:00,0.85,689.9,8.8,32.5,2
2022-01-05 17:45:00,0.25,647.5,0.0,30.7,2
2022-01-05 18:00:00,0.25,567.7,0.0,28.7,2
2022-01-05 18:15:00,0.0,603.9,0.0,27.9,2
2022-01-05 18:30:00,0.0,0.0,0.0,27.6,2
2022-01-06 00:00:00,0.0,0.0,0.0,24.9,2
2022-01-06 06:45:00,0.07,595.7,0.0,20.4,2
2022-01-06 07:00:00,0.07,682.2,0.0,19.6,2
2022-01-06 07:15:00,0.27,721.2,12.5,20.3,2
2022-01-06 07:30:00,0.27,739.5,38.7,21.0,2
2022-01-06 07:45:00,0.27,751.2,71.7,22.3,2
2022-01-06 08:00:00,0.67,727.8,109.5,26.7,2
2022-01-06 08:15:00,0.67,727.5,146.2,31.0,2
2022-01-06 08:30:00,1.07,721.6,183.4,32.2,2
2022-01-06 08:45:00,1.47,724.9,215.2,29.9,2
2022-01-06 09:00:00,1.87,715.6,245.1,31.4,2
2022-01-06 09:15:00,2.47,704.9,269.5,32.7,2
2022-01-06 09:30:00,2.87,692.8,289.7,34.4,2
2022-01-06 09:45:00,3.48,691.6,312.9,36.8,2
2022-01-06 10:00:00,3.88,697.1,328.2,36.6,2
2022-01-06 10:15:00,4.49,691.6,344.6,37.2,2
2022-01-06 10:30:00,4.9,691.5,364.1,36.2,2
2022-01-06 10:45:00,5.11,685.1,372.1,37.1,2
2022-01-06 11:00:00,5.52,685.6,384.2,38.9,2
2022-01-06 11:15:00,5.93,679.6,395.9,39.4,2
2022-01-06 11:30:00,6.13,679.5,404.4,39.1,2
2022-01-06 11:45:00,6.53,669.4,412.4,41.7,2
2022-01-06 12:00:00,6.76,673.5,408.1,42.3,2
2022-01-06 12:15:00,6.98,661.5,412.4,44.8,2
2022-01-06 12:30:00,6.98,661.5,427.0,45.4,2
2022-01-06 12:45:00,6.98,663.3,417.3,45.8,2
2022-01-06 13:00:00,7.18,667.5,406.2,47.4,2
2022-01-06 13:15:00,7.01,667.6,397.1,46.1,2
2022-01-06 13:30:00,7.21,665.7,391.6,46.2,2
2022-01-06 13:45:00,7.06,661.5,395.3,46.4,2
2022-01-06 14:00:00,6.85,673.5,361.7,40.4,2
2022-01-06 14:15:00,6.65,661.5,359.9,46.7,2
2022-01-06 14:30:00,6.4,676.8,339.1,42.7,2
2022-01-06 14:45:00,6.15,673.5,314.7,43.5,2
2022-01-06 15:00:00,5.93,673.5,298.2,44.7,2
2022-01-06 15:15:00,5.53,685.6,283.5,43.0,2
2022-01-06 15:30:00,5.12,680.7,261.0,43.4,2
2022-01-06 15:45:00,4.72,686.3,231.0,42.4,2
2022-01-06 16:00:00,4.1,690.9,197.5,36.4,2
2022-01-06 16:15:00,3.46,685.6,170.6,38.4,2
2022-01-06 16:30:00,3.04,696.3,138.9,37.0,2
2022-01-06 16:45:00,2.24,696.3,93.7,36.8,2
2022-01-06 17:00:00,1.84,697.6,66.2,34.4,2
2022-01-06 17:15:00,1.44,697.6,39.3,34.3,2
2022-01-06 17:30:00,0.44,667.4,0.0,31.6,2
2022-01-06 17:45:00,0.44,662.0,0.0,30.7,2
2022-01-06 18:00:00,0.24,595.7,0.0,29.6,2
2022-01-06 18:15:00,0.24,512.7,0.0,28.8,2
2022-01-06 18:30:00,0.0,0.0,0.0,27.8,2
2022-01-07 00:00:00,0.0,0.0,0.0,23.0,2
2022-01-07 06:45:00,0.07,595.8,0.0,20.3,2
2022-01-07 07:00:00,0.07,679.6,0.0,20.2,2
2022-01-07 07:15:00,0.07,718.4,14.3,21.2,2
2022-01-07 07:30:00,0.27,731.3,43.6,21.9,2
2022-01-07 07:45:00,0.27,733.9,80.9,22.8,2
2022-01-07 08:00:00,0.47,730.4,118.8,28.0,2
2022-01-07 08:15:00,0.67,721.8,157.8,34.0,2
2022-01-07 08:30:00,1.07,725.4,193.2,34.8,2
2022-01-07 08:45:00,1.47,715.3,225.0,30.9,2
2022-01-07 09:00:00,2.07,709.6,251.8,32.1,2
2022-01-07 09:15:00,2.47,703.8,275.7,33.8,2
2022-01-07 09:30:00,3.07,691.8,295.1,36.0,2
2022-01-07 09:45:00,3.48,682.1,311.7,36.3,2
2022-01-07 10:00:00,3.89,687.7,329.9,37.7,2
2022-01-07 10:15:00,4.29,685.8,337.9,37.1,2
2022-01-07 10:30:00,4.89,691.8,370.8,37.9,2
2022-01-07 10:45:00,5.29,685.8,381.3,39.4,2
2022-01-07 11:00:00,5.66,667.9,392.8,41.0,2
2022-01-07 11:15:00,5.86,679.7,392.8,39.9,2
2022-01-07 11:30:00,6.29,673.8,402.6,40.2,2
2022-01-07 11:45:00,6.52,668.0,412.4,39.0,2
2022-01-07 12:00:00,6.72,679.8,425.8,42.1,2
2022-01-07 12:15:00,6.92,673.7,426.4,42.9,2
2022-01-07 12:30:00,6.92,667.8,416.1,42.7,2
2022-01-07 12:45:00,7.11,673.8,416.1,40.7,2
2022-01-07 13:00:00,7.34,667.9,416.1,40.2,2
2022-01-07 13:15:00,7.14,667.8,411.8,41.9,2
2022-01-07 13:30:00,7.2,673.8,397.8,41.6,2
2022-01-07 13:45:00,6.93,663.0,389.2,45.0,2
2022-01-07 14:00:00,6.94,667.8,375.1,43.0,2
2022-01-07 14:15:00,6.73,673.8,353.7,43.1,2
2022-01-07 14:30:00,6.69,669.1,350.7,45.7,2
2022-01-07 14:45:00,6.27,667.8,316.5,48.1,2
2022-01-07 15:00:00,5.93,673.8,297.0,44.9,2
2022-01-07 15:15:00,5.71,676.9,282.3,46.1,2
2022-01-07 15:30:00,5.27,685.8,247.5,39.1,2
2022-01-07 15:45:00,4.79,685.8,234.7,42.9,2
2022-01-07 16:00:00,4.37,690.1,210.3,41.8,2
2022-01-07 16:15:00,3.97,697.9,181.6,39.1,2
2022-01-07 16:30:00,3.34,702.9,146.8,38.2,2
2022-01-07 16:45:00,2.7,697.8,115.1,38.9,2
2022-01-07 17:00:00,2.3,697.9,82.1,36.6,2
2022-01-07 17:15:00,1.7,699.3,47.9,36.2,2
2022-01-07 17:30:00,1.1,690.4,13.7,33.2,2
2022-01-07 17:45:00,0.5,673.9,0.0,31.8,2
2022-01-07 18:00:00,0.3,577.9,0.0,29.6,2
2022-01-07 18:15:00,0.1,475.8,0.0,28.0,2
2022-01-07 18:30:00,0.0,0.0,0.0,26.6,2
2022-01-08 00:00:00,0.0,0.0,0.0,25.3,2
2022-01-08 06:45:00,0.07,568.6,0.0,21.0,2
2022-01-08 07:00:00,0.07,675.1,0.0,21.3,2
2022-01-08 07:15:00,0.07,717.1,14.3,21.5,2
2022-01-08 07:30:00,0.27,735.1,44.9,22.5,2
2022-01-08 07:45:00,-0.4,841.5,0.0,0.0,2
2022-01-08 08:00:00,-0.36,842.6,0.0,0.0,2
2022-01-08 08:15:00,-0.39,845.9,0.0,0.0,2
2022-01-08 08:30:00,0.0,844.9,0.0,0.0,2
2022-01-08 08:45:00,1.48,710.5,224.4,31.0,2
2022-01-08 09:00:00,1.88,710.5,248.1,31.6,2
2022-01-08 09:15:00,2.48,716.5,271.4,33.2,2
2022-01-08 09:30:00,2.88,705.0,295.8,33.7,2
2022-01-08 09:45:00,3.48,699.0,313.5,34.9,2
2022-01-08 10:00:00,3.9,688.8,333.6,36.6,2
2022-01-08 10:15:00,4.3,692.5,347.6,36.7,2
2022-01-08 10:30:00,4.93,682.6,370.8,37.1,2
2022-01-08 10:45:00,5.13,676.7,382.5,38.8,2
2022-01-08 11:00:00,5.53,674.5,386.1,39.2,2
2022-01-08 11:15:00,5.93,680.4,398.9,37.1,2
2022-01-08 11:30:00,6.14,680.5,406.2,38.7,2
2022-01-08 11:45:00,6.56,674.4,413.0,39.5,2
2022-01-08 12:00:00,6.76,668.5,416.7,41.1,2
2022-01-08 12:15:00,6.76,674.5,428.9,42.4,2
2022-01-08 12:30:00,6.96,667.6,421.5,44.2,2
2022-01-08 12:45:00,6.96,669.2,420.9,47.1,2
2022-01-08 13:00:00,7.17,668.4,417.8,45.8,2
2022-01-08 13:15:00,6.96,668.4,402.0,44.8,2
2022-01-08 13:30:00,6.91,668.4,397.8,45.5,2
2022-01-08 13:45:00,6.95,663.3,386.1,46.6,2
2022-01-08 14:00:00,6.98,674.5,372.7,43.9,2
2022-01-08 14:15:00,6.54,674.5,353.1,42.7,2
2022-01-08 14:30:00,6.28,674.3,341.0,46.3,2
2022-01-08 14:45:00,6.28,674.5,320.8,38.0,2
2022-01-08 15:00:00,5.88,668.5,312.9,41.7,2
2022-01-08 15:15:00,5.45,680.7,281.7,40.8,2
2022-01-08 15:30:00,5.19,682.2,256.1,41.0,2
2022-01-08 15:45:00,4.75,688.2,232.9,40.6,2
2022-01-08 16:00:00,4.13,692.5,206.1,36.1,2
2022-01-08 16:15:00,3.46,692.5,170.0,37.7,2
2022-01-08 16:30:00,3.04,695.3,137.1,37.5,2
2022-01-08 16:45:00,2.43,707.6,102.9,35.8,2
2022-01-08 17:00:00,1.81,710.5,71.1,33.8,2
2022-01-08 17:15:00,1.41,704.5,38.7,32.9,2
2022-01-08 17:30:00,0.81,683.1,12.5,31.9,2
2022-01-08 17:45:00,0.41,662.9,0.0,30.2,2
2022-01-08 18:00:00,0.21,612.8,0.0,29.8,2
2022-01-08 18:15:00,0.0,596.8,0.0,28.6,2
2022-01-08 18:30:00,0.0,0.0,0.0,27.8,2
2022-01-09 00:00:00,0.0,0.0,0.0,24.4,2
2022-01-09 06:45:00,0.07,612.3,0.0,21.6,2
2022-01-09 07:00:00,0.07,600.4,0.0,20.8,2
2022-01-09 07:15:00,0.27,702.4,5.2,21.7,2
2022-01-09 07:30:00,0.27,719.6,31.5,21.9,2
2022-01-09 07:45:00,0.47,744.9,62.0,22.5,2
2022-01-09 08:00:00,0.67,732.3,98.6,26.3,2
2022-01-09 08:15:00,0.87,732.3,137.7,31.7,2
2022-01-09 08:30:00,1.07,720.3,173.7,32.3,2
2022-01-09 08:45:00,1.47,718.3,204.8,30.0,2
2022-01-09 09:00:00,1.87,714.3,232.3,31.2,2
2022-01-09 09:15:00,2.47,711.0,260.4,32.9,2
2022-01-09 09:30:00,2.88,703.3,282.9,33.4,2
2022-01-09 09:45:00,3.29,703.2,305.5,35.0,2
2022-01-09 10:00:00,3.89,690.3,330.6,36.1,2
2022-01-09 10:15:00,4.29,695.9,350.7,36.8,2
2022-01-09 10:30:00,4.9,690.3,363.0,37.4,2
2022-01-09 10:45:00,5.12,696.2,380.7,38.1,2
2022-01-09 11:00:00,5.54,672.9,392.2,39.1,2
2022-01-09 11:15:00,5.99,668.1,403.8,39.5,2
2022-01-09 11:30:00,6.2,678.2,409.9,41.1,2
2022-01-09 11:45:00,6.41,678.3,416.1,42.3,2
2022-01-09 12:00:00,6.61,672.3,408.7,40.5,2
2022-01-09 12:15:00,6.82,666.3,427.0,43.0,2
2022-01-09 12:30:00,6.85,664.4,426.4,44.3,2
2022-01-09 12:45:00,7.07,672.3,414.8,42.4,2
2022-01-09 13:00:00,7.26,666.3,417.3,42.6,2
2022-01-09 13:15:00,7.08,670.4,398.4,46.4,2
2022-01-09 13:30:00,7.1,676.3,399.6,41.8,2
2022-01-09 13:45:00,6.9,672.2,385.5,42.7,2
2022-01-09 14:00:00,6.92,666.3,381.3,45.5,2
2022-01-09 14:15:00,6.7,675.3,354.4,43.0,2
2022-01-09 14:30:00,6.5,675.3,347.6,45.5,2
2022-01-09 14:45:00,6.3,678.3,327.5,43.8,2
2022-01-09 15:00:00,6.1,683.0,305.5,42.3,2
2022-01-09 15:15:00,5.63,683.0,291.5,42.7,2
2022-01-09 15:30:00,5.19,683.1,261.0,43.6,2
2022-01-09 15:45:00,4.69,678.5,237.2,43.8,2
2022-01-09 16:00:00,4.27,690.4,208.5,39.4,2
2022-01-09 16:15:00,3.62,690.4,179.1,39.7,2
2022-01-09 16:30:00,3.2,696.3,135.2,38.0,2
2022-01-09 16:45:00,2.57,701.6,105.9,36.1,2
2022-01-09 17:00:00,1.96,695.6,74.7,35.9,2
2022-01-09 17:15:00,1.56,696.2,39.9,34.3,2
2022-01-09 17:30:00,0.95,678.4,10.1,32.7,2
2022-01-09 17:45:00,0.55,672.0,0.0,31.4,2
2022-01-09 18:00:00,0.15,588.4,0.0,29.7,2
2022-01-09 18:15:00,0.15,500.4,0.0,27.7,2
2022-01-09 18:30:00,0.0,0.0,0.0,27.0,2
2022-01-10 00:00:00,0.0,0.0,0.0,23.1,2
2022-01-10 06:45:00,0.07,603.4,0.0,20.8,2
2022-01-10 07:00:00,0.07,671.0,0.0,20.2,2
2022-01-10 07:15:00,0.07,723.3,12.5,20.3,2
2022-01-10 07:30:00,0.27,735.4,41.2,20.8,2
2022-01-10 07:45:00,0.27,753.2,75.4,22.3,2
2022-01-10 08:00:00,0.47,741.1,113.2,26.5,2
2022-01-10 08:15:00,0.87,723.3,152.9,31.0,2
2022-01-10 08:30:00,1.07,717.4,192.0,33.2,2
2022-01-10 08:45:00,1.47,717.4,223.1,30.5,2
2022-01-10 09:00:00,1.87,711.4,254.9,31.3,2
2022-01-10 09:15:00,2.47,713.2,279.3,32.6,2
